Order Date,Listing Address,Formatted Address,Order/Listing
5/7/25 10:49,"9233 W Tinajas Dr, Arizona City, AZ 85123",9233 w tinajas dr arizona city az 85123,
5/7/25 11:44,"2956 S Birch Ct, Gilbert, AZ 85295",2956 s birch ct gilbert az 85295,
5/7/25 11:51,"2625 W Gaby Rd, Phoenix, AZ 85041",2625 w gaby rd phoenix az 85041,
5/7/25 11:51,"1708 W Estrella Dr, Chandler, AZ 85224",1708 w estrella dr chandler az 85224,
5/7/25 12:27,"220 E Ocotillo St, Casa Grande, AZ 85122",220 e ocotillo st casa grande az 85122,
5/7/25 12:35,"667 NE 35th Ave, Homestead, FL 33033",667 ne 35th ave homestead fl 33033,
5/7/25 12:41,"27809 N Silverado Ranch Rd, Peoria, AZ 85383",27809 n silverado ranch rd peoria az 85383,
5/7/25 12:47,"2710 Palmetto St, Columbus, OH 43204",2710 palmetto st columbus oh 43204,
5/7/25 12:52,"108 N Truett St, Leesburg, FL 34748",108 n truett st leesburg fl 34748,
5/7/25 13:11,"16077 W Larkspur Dr, Goodyear, AZ 85338",16077 w larkspur dr goodyear az 85338,
5/7/25 13:41,"17970 N 114th Ln, Surprise, AZ 85378",17970 n 114th ln surprise az 85378,
5/7/25 14:04,"7631 E Charter Oak Rd, Scottsdale, AZ 85260",7631 e charter oak rd scottsdale az 85260,
5/7/25 14:07,"2228 N 52nd St 213, Phoenix, AZ 85008",2228 n 52nd st 213 phoenix az 85008,
5/7/25 14:38,"2337 S Via Vespucci, Green Valley, AZ 85614",2337 s via vespucci green valley az 85614,
5/7/25 14:40,"170 E Canary Ct, Queen Creek, AZ 85143",170 e canary ct queen creek az 85143,
5/7/25 14:58,"1391 W Windhaven Ave, Gilbert, AZ 85233",1391 w windhaven ave gilbert az 85233,
5/7/25 15:03,"3018 W Horsham Dr, Phoenix, AZ 85027",3018 w horsham dr phoenix az 85027,
5/7/25 15:06,"11470 E Yeager Canyon, Gold Canyon, AZ 85118",11470 e yeager canyon gold canyon az 85118,
5/7/25 15:27,"10249 E Kinetic Dr, Mesa, AZ 85212",10249 e kinetic dr mesa az 85212,
5/7/25 15:37,"6321 N Barcelona Ct, Tucson, AZ 85704",6321 n barcelona ct tucson az 85704,
5/7/25 16:27,"1110 N Verbena Henness Rd space 123, Casa Grande, AZ 85122",1110 n verbena henness rd space 123 casa grande az 85122,
5/7/25 16:39,"692 Bright Canyon Dr, Oro Valley, AZ 85755",692 bright canyon dr oro valley az 85755,
5/7/25 16:47,"11003 E Ravenna Cir, Mesa, AZ 85212",11003 e ravenna cir mesa az 85212,
5/7/25 16:50,"29418 N 145th Pl, Scottsdale, AZ 85262",29418 n 145th pl scottsdale az 85262,
5/7/25 17:23,"79 Parkmont Ln, Dallas, GA 30132",79 parkmont ln dallas ga 30132,
5/7/25 17:29,"2910 Hampton Grv Trce, Dacula, GA 30019",2910 hampton grv trce dacula ga 30019,
5/7/25 19:02,"8404 W Coronado Rd, Phoenix, AZ 85037",8404 w coronado rd phoenix az 85037,
5/7/25 19:23,"12208 N 41st Ln, Phoenix, AZ 85029",12208 n 41st ln phoenix az 85029,
5/7/25 21:20,"34865 N Palm Dr, San Tan Valley, AZ 85140",34865 n palm dr san tan valley az 85140,
5/7/25 22:22,"241 W. Calle McCleary, Green Valley, AZ 85614",241 w. calle mccleary green valley az 85614,
5/7/25 23:04,"4700 S Fulton Ranch Blvd Unit 62, Chandler, AZ 85248 62, Chandler, AZ 85248",4700 s fulton ranch blvd unit 62 chandler az 85248 62 chandler az 85248,
5/7/25 23:07,"8606 E Arroyo Seco Rd, Scottsdale, AZ 85266",8606 e arroyo seco rd scottsdale az 85266,
5/7/25 23:21,"17704 W Fetlock Trail, Surprise, AZ 85387",17704 w fetlock trail surprise az 85387,
5/8/25 6:13,"62788 E Ironwood Ln, Tucson, AZ 85739",62788 e ironwood ln tucson az 85739,
5/8/25 7:34,"9724 E Lynx Lk Trl, Tucson, AZ 85747",9724 e lynx lk trl tucson az 85747,
5/8/25 7:52,"1125 S Larkspur St, Gilbert, AZ 85296",1125 s larkspur st gilbert az 85296,
5/8/25 8:43,"33766 N 86th St, Scottsdale, AZ 85266",33766 n 86th st scottsdale az 85266,
5/8/25 8:53,"8423 E Heatherbrae Ave, Scottsdale, AZ 85251",8423 e heatherbrae ave scottsdale az 85251,
5/8/25 8:58,"10078 N Bighorn Butte Dr, Tucson, AZ 85737",10078 n bighorn butte dr tucson az 85737,
5/8/25 9:00,"6351 Fabian Dr, Jacksonville, FL 32210",6351 fabian dr jacksonville fl 32210,
5/8/25 9:01,"23676 W Pkwy Dr, Buckeye, AZ 85326",23676 w pkwy dr buckeye az 85326,
5/8/25 9:07,"9562 E Cavalry Dr, Scottsdale, AZ 85262",9562 e cavalry dr scottsdale az 85262,
5/8/25 9:09,"30277 N 125th Ln, Peoria, AZ 85383",30277 n 125th ln peoria az 85383,
5/8/25 9:12,"10772 E Running Deer Trail, Scottsdale, AZ 85262",10772 e running deer trail scottsdale az 85262,
5/8/25 9:25,"359 Watson Pl, Casa Grande, AZ 85122",359 watson pl casa grande az 85122,
5/8/25 9:31,"7159 W Knox Rd, Chandler, AZ 85226",7159 w knox rd chandler az 85226,
5/8/25 9:50,"22320 W Morning Glory St, Buckeye, AZ 85326",22320 w morning glory st buckeye az 85326,
5/8/25 10:23,"1617 S Cortez Rd 1, Apache Junction, AZ 85119",1617 s cortez rd 1 apache junction az 85119,
5/8/25 10:27,"830 S Cerise, Mesa, AZ 85208",830 s cerise mesa az 85208,
5/8/25 10:46,"7092 E Chipmunk Ct, Tucson, AZ 85750",7092 e chipmunk ct tucson az 85750,
5/8/25 11:00,"15642 N Naegel Dr, Surprise, AZ 85374",15642 n naegel dr surprise az 85374,
5/8/25 11:06,"5522 Marthonna Way, Raleigh, NC 27616",5522 marthonna way raleigh nc 27616,
5/8/25 11:08,"8307 E Buena Terra Way, Scottsdale, AZ 85250",8307 e buena terra way scottsdale az 85250,
5/8/25 11:25,"12709 N Casa Grande Ave, Summerhaven, AZ 85619",12709 n casa grande ave summerhaven az 85619,
5/8/25 11:34,"931 E Whiteley St, Apache Junction, AZ 85119",931 e whiteley st apache junction az 85119,
5/8/25 11:44,"5630 E Peak View Rd, Cave Creek, AZ 85331",5630 e peak view rd cave creek az 85331,
5/8/25 11:49,"3131 E Legacy Dr, Phoenix, AZ 85042",3131 e legacy dr phoenix az 85042,
5/8/25 12:05,"5505 E McLellan Rd 111, Mesa, AZ 85205",5505 e mclellan rd 111 mesa az 85205,
5/8/25 12:06,"7715 N 13th St, Phoenix, AZ 85020",7715 n 13th st phoenix az 85020,
5/8/25 12:15,"2735 E Flower Ct, Gilbert, AZ 85298",2735 e flower ct gilbert az 85298,
5/8/25 12:26,"960 W Hudson Way, Gilbert, AZ 85233",960 w hudson way gilbert az 85233,
5/8/25 13:01,"11644 W Redfield Rd, El Mirage, AZ 85335",11644 w redfield rd el mirage az 85335,
5/8/25 13:20,"17420 South La Cañada Drive, Sahuarita, AZ 85629",17420 south la cañada drive sahuarita az 85629,
5/8/25 13:25,"1311 N Vía Ronda Oeste, Tucson, AZ 85715",1311 n vía ronda oeste tucson az 85715,
5/8/25 13:29,"18020 W Townsend Dr, Surprise, AZ 85388",18020 w townsend dr surprise az 85388,
5/8/25 13:44,"7050 E Sunrise Dr 12106, Tucson, AZ 85750",7050 e sunrise dr 12106 tucson az 85750,
5/8/25 14:03,"22709 S 202nd St, Queen Creek, AZ 85142",22709 s 202nd st queen creek az 85142,
5/8/25 14:17,"3531 W Goret Rd, Tucson, AZ 85745",3531 w goret rd tucson az 85745,
5/8/25 14:24,"865 W Green St, Tucson, AZ 85745",865 w green st tucson az 85745,
5/8/25 15:11,"219 SE 8th St, Dania Beach, FL 33004",219 se 8th st dania beach fl 33004,
5/8/25 15:23,"578 E Las Puertas Ln, Queen Creek, AZ 85140",578 e las puertas ln queen creek az 85140,
5/8/25 15:26,"15902 W Hearn Rd, Surprise, AZ 85379",15902 w hearn rd surprise az 85379,
5/8/25 15:31,"491 S Paseo Cerro, Green Valley, AZ 85614",491 s paseo cerro green valley az 85614,
5/8/25 17:16,"11267 S Weismann Dr, Vail, AZ 85641",11267 s weismann dr vail az 85641,
5/8/25 17:51,"1851 E Ellis St, Phoenix, AZ 85042",1851 e ellis st phoenix az 85042,
5/8/25 19:08,"8309 E Rose Ln, Scottsdale, AZ 85250",8309 e rose ln scottsdale az 85250,
5/9/25 7:02,"5628 S 21st Pl, Phoenix, AZ 85040",5628 s 21st pl phoenix az 85040,
5/9/25 8:08,"1808 S Sailors Way, Gilbert, AZ 85295",1808 s sailors way gilbert az 85295,
5/9/25 8:38,"556 N Hobson Plaza, Mesa, AZ 85203",556 n hobson plaza mesa az 85203,
5/9/25 8:40,"641 N Northern Vista Pl, Tucson, AZ 85748",641 n northern vista pl tucson az 85748,
5/9/25 8:44,"98 N Bay Dr, Gilbert, AZ 85233",98 n bay dr gilbert az 85233,
5/9/25 9:08,"3379 Cocklebur Dr, Queen Creek, AZ 85142",3379 cocklebur dr queen creek az 85142,
5/9/25 9:37,"1158 N Abrego Dr, Green Valley, AZ 85614",1158 n abrego dr green valley az 85614,
5/9/25 10:10,"4226 E Emma St, Tampa, FL 33610",4226 e emma st tampa fl 33610,
5/9/25 10:22,"18283 N 93rd St, Scottsdale, AZ 85255",18283 n 93rd st scottsdale az 85255,
5/9/25 10:27,"3717 Lockerbie Ln, Powder Springs, GA 30127",3717 lockerbie ln powder springs ga 30127,
5/9/25 10:29,"4507 Laurie Ln SW, Powder Springs, GA 30127",4507 laurie ln sw powder springs ga 30127,
5/9/25 10:42,"43727 W Wade Dr, Maricopa, AZ 85138",43727 w wade dr maricopa az 85138,
5/9/25 10:42,"7169 S Dodane Ct, Gilbert, AZ 85298",7169 s dodane ct gilbert az 85298,
5/9/25 10:46,"488 Lombard Rd, Columbus, OH 43228",488 lombard rd columbus oh 43228,
5/9/25 11:05,"1403 E Fort Lowell Rd, Tucson, AZ 85719",1403 e fort lowell rd tucson az 85719,
5/9/25 11:13,"765 Brooks Cir, Stone Mountain, GA 30087",765 brooks cir stone mountain ga 30087,
5/9/25 11:27,"9970 W Forrester Dr, Sun City, AZ 85351",9970 w forrester dr sun city az 85351,
5/9/25 11:38,"1320 N Brittany Ln, Gilbert, AZ 85233",1320 n brittany ln gilbert az 85233,
5/9/25 12:01,"4642 E Sierrita Rd, Queen Creek, AZ 85143",4642 e sierrita rd queen creek az 85143,
5/9/25 12:25,"4005 Ferrarra St, Jacksonville, FL 32217",4005 ferrarra st jacksonville fl 32217,
5/9/25 12:28,"292 Dandelion Loop, Kyle, TX 78640",292 dandelion loop kyle tx 78640,
5/9/25 12:32,"13318 W Indianola Ave, Litchfield Park, AZ 85340",13318 w indianola ave litchfield park az 85340,
5/9/25 13:43,"12851 N Meadview Way, Oro Valley, AZ 85755",12851 n meadview way oro valley az 85755,
5/9/25 13:58,"3765 E Oxford Ln, Gilbert, AZ 85295",3765 e oxford ln gilbert az 85295,
5/9/25 14:04,"10228 E Carol Ave, Mesa, AZ 85208",10228 e carol ave mesa az 85208,
5/9/25 14:09,"16021 N 30th St unit 122, Phoenix, AZ 85032",16021 n 30th st unit 122 phoenix az 85032,
5/9/25 14:15,"3526 E Farrier Dr, Tucson, AZ 85739",3526 e farrier dr tucson az 85739,
5/9/25 14:22,"8057 Oakwood St, Jacksonville, FL 32208",8057 oakwood st jacksonville fl 32208,
5/9/25 14:42,"3615 E Calle Alarcon, Tucson, AZ 85716",3615 e calle alarcon tucson az 85716,
5/9/25 14:50,"1244 S Tacoma, Mesa, AZ 85209",1244 s tacoma mesa az 85209,
5/9/25 14:57,"18811 E Pelican Ct, Queen Creek, AZ 85142",18811 e pelican ct queen creek az 85142,
5/9/25 14:57,"3920 Stonewall Tell Rd, Atlanta, GA 30349",3920 stonewall tell rd atlanta ga 30349,
5/9/25 15:08,"35508 Tin Ct, Queen Creek, AZ 85142",35508 tin ct queen creek az 85142,
5/9/25 15:26,"12113 Tacoma Ridge Dr, Fort Worth, TX 76244",12113 tacoma ridge dr fort worth tx 76244,
5/9/25 15:30,"2756 S Via Del Bac, Green Valley, AZ 85622",2756 s via del bac green valley az 85622,
5/9/25 15:42,"937 Mar Don Hills Cir, Winston-Salem, NC 27104",937 mar don hills cir winston-salem nc 27104,
5/9/25 15:57,"333 Valley View Dr, Rio Rico, AZ 85648",333 valley view dr rio rico az 85648,
5/9/25 16:46,"733 W El Prado Rd, Chandler, AZ 85225",733 w el prado rd chandler az 85225,
5/9/25 18:00,"17424 N 1st Ave, Phoenix, AZ 85023",17424 n 1st ave phoenix az 85023,
5/9/25 19:03,"3438 S Abrego Dr, Green Valley, AZ 85614",3438 s abrego dr green valley az 85614,
5/10/25 5:38,"9142 E La Posada Ct, Scottsdale, AZ 85255",9142 e la posada ct scottsdale az 85255,
5/10/25 10:10,"1135 Camino Diestro, Tucson, AZ 85704",1135 camino diestro tucson az 85704,
5/10/25 10:14,"756 Camino Diestro, Oro Valley, AZ 85704",756 camino diestro oro valley az 85704,
5/10/25 10:41,"6945 E Osborn Rd unit e, Scottsdale, AZ 85251",6945 e osborn rd unit e scottsdale az 85251,
5/10/25 12:31,"104 Evanmeade Dr, Smyrna, TN 37167",104 evanmeade dr smyrna tn 37167,
5/10/25 13:27,"9814 W Long Hills Dr, Sun City, AZ 85351",9814 w long hills dr sun city az 85351,
5/10/25 14:41,"2093 E Lantana Dr, Chandler, AZ 85286",2093 e lantana dr chandler az 85286,
5/10/25 15:43,"3362 E Carol Ave, Mesa, AZ 85204",3362 e carol ave mesa az 85204,
5/10/25 15:52,"5514 E Pershing Ave, Scottsdale, AZ 85254",5514 e pershing ave scottsdale az 85254,
5/10/25 17:28,"10346 E Desert Dawn Dr, Gold Canyon, AZ 85118",10346 e desert dawn dr gold canyon az 85118,
5/11/25 12:28,"694 W Desert Seasons Dr, Queen Creek, AZ 85143",694 w desert seasons dr queen creek az 85143,
5/11/25 17:59,"5271 N Fort Yuma Trail, Tucson, AZ 85750",5271 n fort yuma trail tucson az 85750,
5/12/25 5:40,"10835 E Acacia Dr, Scottsdale, AZ 85255",10835 e acacia dr scottsdale az 85255,
5/12/25 7:52,"4627 E McNeil St, Phoenix, AZ 85044",4627 e mcneil st phoenix az 85044,
5/12/25 7:57,"526 Radiance Dr, San Antonio, TX 78218",526 radiance dr san antonio tx 78218,
5/12/25 8:01,"3236 E Chandler Blvd 2003, Phoenix, AZ 85048",3236 e chandler blvd 2003 phoenix az 85048,
5/12/25 8:33,"1296 Carman Ct SE, Conyers, GA 30013",1296 carman ct se conyers ga 30013,
5/12/25 8:43,"27581 N 129th Ln, Peoria, AZ 85383",27581 n 129th ln peoria az 85383,
5/12/25 8:49,"4406 Belle Hollow Dr, Houston, TX 77084",4406 belle hollow dr houston tx 77084,
5/12/25 8:52,"7402 Grackle Dr, TX 77433",7402 grackle dr tx 77433,
5/12/25 8:57,"2922 Carriage Ln, Atlanta, GA 30349",2922 carriage ln atlanta ga 30349,
5/12/25 9:04,"16159 W Maui Ln, Surprise, AZ 85379",16159 w maui ln surprise az 85379,
5/12/25 9:05,"1480 Holly Brook Rd SW, Snellville, GA 30078",1480 holly brook rd sw snellville ga 30078,
5/12/25 9:10,"3310 E Los Gatos Dr, Phoenix, AZ 85050",3310 e los gatos dr phoenix az 85050,
5/12/25 9:15,"12910 W Junipero Dr, Sun City West, AZ 85375",12910 w junipero dr sun city west az 85375,
5/12/25 9:18,"102 W Raven Dr, Chandler, AZ 85286",102 w raven dr chandler az 85286,
5/12/25 9:19,"8350 Gledstone Way, Fairburn, GA 30213",8350 gledstone way fairburn ga 30213,
5/12/25 9:19,"14771 W Columbus Ave, Goodyear, AZ 85395",14771 w columbus ave goodyear az 85395,
5/12/25 9:21,"8912 E Desert Aire St, Tucson, AZ 85730",8912 e desert aire st tucson az 85730,
5/12/25 9:24,"6285 Polar Fox Ct, Riverdale, GA 30296",6285 polar fox ct riverdale ga 30296,
5/12/25 9:29,"2120 E Nantuckett Dr, Gilbert, AZ 85234",2120 e nantuckett dr gilbert az 85234,
5/12/25 9:41,"18307 Shadow Grove Ln, Crosby, TX 77532",18307 shadow grove ln crosby tx 77532,
5/12/25 9:54,"233 Clayton St, Fairburn, GA 30213",233 clayton st fairburn ga 30213,
5/12/25 9:56,"6740 N Taylor Ln, Tucson, AZ 85743",6740 n taylor ln tucson az 85743,
5/12/25 10:04,"3084 Fern Valley Dr SW, Marietta, GA 30008",3084 fern valley dr sw marietta ga 30008,
5/12/25 10:09,"3075 Oakvale Heights, Decatur, GA 30034",3075 oakvale heights decatur ga 30034,
5/12/25 10:13,"7161 Boulder Pass, Union City, GA 30291",7161 boulder pass union city ga 30291,
5/12/25 10:15,"2499 Shiloh Dr, Decatur, GA 30034",2499 shiloh dr decatur ga 30034,
5/12/25 10:25,"4183 May Apple Ln, Atlanta, GA 30349",4183 may apple ln atlanta ga 30349,
5/12/25 10:25,"8261 E Keats Ave 396, Mesa, AZ 85209",8261 e keats ave 396 mesa az 85209,
5/12/25 10:25,"340 Onyx Ct, Atlanta, GA 30349",340 onyx ct atlanta ga 30349,
5/12/25 10:30,"1311 N Congress Dr, Chandler, AZ 85226",1311 n congress dr chandler az 85226,
5/12/25 10:45,"7803 Hurst Forest Dr, Humble, TX 77346",7803 hurst forest dr humble tx 77346,
5/12/25 10:47,"1001 W 19th St, Tempe, AZ 85281",1001 w 19th st tempe az 85281,
5/12/25 10:47,"3401 NW 43rd St, Fort Lauderdale, FL 33309",3401 nw 43rd st fort lauderdale fl 33309,
5/12/25 10:48,"2146 E Bluejay Vista Ln, Green Valley, AZ 85614",2146 e bluejay vista ln green valley az 85614,
5/12/25 10:53,"21002 Brannon Hill Ln, Humble, TX 77338",21002 brannon hill ln humble tx 77338,
5/12/25 10:55,"7314 E Taylor St, Scottsdale, AZ 85257",7314 e taylor st scottsdale az 85257,
5/12/25 10:58,"5650 N Genematas Dr, Tucson, AZ 85704",5650 n genematas dr tucson az 85704,
5/12/25 11:13,"1502 Stevenage Ln, Channelview, TX 77530",1502 stevenage ln channelview tx 77530,
5/12/25 11:18,"3480 N Kellen Cyn Ct, Tucson, AZ 85745",3480 n kellen cyn ct tucson az 85745,
5/12/25 11:41,"10649 W Alvarado Rd, Avondale, AZ 85392",10649 w alvarado rd avondale az 85392,
5/12/25 11:46,"12241 Cypress Way, Fayetteville, GA 30215",12241 cypress way fayetteville ga 30215,
5/12/25 11:47,"16155 W Ili Teka Rd, Arivaca, AZ 85601",16155 w ili teka rd arivaca az 85601,
5/12/25 11:57,"15815 S Via Cayetano, Sahuarita, AZ 85629",15815 s via cayetano sahuarita az 85629,
5/12/25 12:19,"7261 E Teal Way, San Tan Valley, AZ 85143",7261 e teal way san tan valley az 85143,
5/12/25 12:21,"297 Edison Dr, Stockbridge, GA 30281",297 edison dr stockbridge ga 30281,
5/12/25 12:44,"N Arido Rd, AZ 85139",n arido rd az 85139,
5/12/25 12:50,"1808 Arkose Dr SE, Atlanta, GA 30316",1808 arkose dr se atlanta ga 30316,
5/12/25 12:56,"7590 S Avenida Fresca, Tucson, AZ 85746",7590 s avenida fresca tucson az 85746,
5/12/25 13:15,"3071 E Winterhaven Dr, Tucson, AZ 85716",3071 e winterhaven dr tucson az 85716,
5/12/25 13:35,"15714 Pebble Bend Dr, Houston, TX 77068",15714 pebble bend dr houston tx 77068,
5/12/25 13:38,"5049 E Shaw Butte Dr, Scottsdale, AZ 85254",5049 e shaw butte dr scottsdale az 85254,
5/12/25 13:43,"14340 S Diablo Rd, Arizona City, AZ 85123",14340 s diablo rd arizona city az 85123,
5/12/25 13:49,"8015 Durklyn Ln, Houston, TX 77070",8015 durklyn ln houston tx 77070,
5/12/25 13:50,"1302 E Nicolet Ave, Phoenix, AZ 85020",1302 e nicolet ave phoenix az 85020,
5/12/25 13:56,"4002 Algernon Dr, Spring, TX 77373",4002 algernon dr spring tx 77373,
5/12/25 14:02,"6015 Sumit Ct NW, Kennesaw, GA 30152",6015 sumit ct nw kennesaw ga 30152,
5/12/25 14:28,"7623 McGillicuty Dr, Union City, GA 30291",7623 mcgillicuty dr union city ga 30291,
5/12/25 14:29,"16466 Mandate Dr, Houston, TX 77049",16466 mandate dr houston tx 77049,
5/12/25 14:34,"1011 John Reagan St, Benbrook, TX 76126",1011 john reagan st benbrook tx 76126,
5/12/25 14:37,"6185 Marbut Farms Chase, Lithonia, GA 30058",6185 marbut farms chase lithonia ga 30058,
5/12/25 14:47,"11201 N El Mirage Rd 647, El Mirage, AZ 85335",11201 n el mirage rd 647 el mirage az 85335,
5/12/25 15:12,"205 N Fayette Dr, Fayetteville, GA 30214",205 n fayette dr fayetteville ga 30214,
5/12/25 15:20,"733 San Fernando Dr, Smyrna, GA 30080",733 san fernando dr smyrna ga 30080,
5/12/25 15:25,"10822 W Quail Ave, Sun City, AZ 85373",10822 w quail ave sun city az 85373,
5/12/25 15:29,"3731 Adkins Rd NW, Atlanta, GA 30331",3731 adkins rd nw atlanta ga 30331,
5/12/25 15:31,"3944 11th Ave S, St. Petersburg, FL 33711",3944 11th ave s st. petersburg fl 33711,
5/12/25 15:35,"2202 W Enid Ave, Mesa, AZ 85202",2202 w enid ave mesa az 85202,
5/12/25 15:47,"2557 Woodford Ln NE, Buford, GA 30519",2557 woodford ln ne buford ga 30519,
5/12/25 15:55,"6154 Balboa Dr, Orlando, FL 32808",6154 balboa dr orlando fl 32808,
5/12/25 15:59,"3947 E Constitution Dr, Gilbert, AZ 85296",3947 e constitution dr gilbert az 85296,
5/12/25 16:04,"3414 E Virgil Dr, Gilbert, AZ 85298",3414 e virgil dr gilbert az 85298,
5/12/25 16:20,"38082 W Santa Barbara Ave, Maricopa, AZ 85138",38082 w santa barbara ave maricopa az 85138,
5/12/25 16:34,"6944 E Gary Cir, Mesa, AZ 85207",6944 e gary cir mesa az 85207,
5/12/25 16:39,"12370 W Cassia Trail, Peoria, AZ 85383",12370 w cassia trail peoria az 85383,
5/12/25 16:54,"3819 W Serpentine Dr, San Tan Valley, AZ 85144",3819 w serpentine dr san tan valley az 85144,
5/12/25 17:07,"4345 Aetna Dr, Orlando, FL 32808",4345 aetna dr orlando fl 32808,
5/12/25 17:39,"5509 Covent Way, Lithonia, GA 30058",5509 covent way lithonia ga 30058,
5/12/25 18:45,"2621 W Rapallo Way, Tucson, AZ 85741",2621 w rapallo way tucson az 85741,
5/13/25 7:14,"656 W Devon Ct, Gilbert, AZ 85233",656 w devon ct gilbert az 85233,
5/13/25 8:23,"2311 Cherry Blossom Dr SW, Atlanta, GA 30331",2311 cherry blossom dr sw atlanta ga 30331,
5/13/25 8:30,"8709 E Coralbell Ave, Mesa, AZ 85208",8709 e coralbell ave mesa az 85208,
5/13/25 8:40,"4016 Nations Dr, Douglasville, GA 30135",4016 nations dr douglasville ga 30135,
5/13/25 8:41,"272 W Cumaro Dr, Green Valley, AZ 85614",272 w cumaro dr green valley az 85614,
5/13/25 8:43,"7218 Winding Trace Dr, Houston, TX 77086",7218 winding trace dr houston tx 77086,
5/13/25 8:44,"5590 W Acacia Blossom Pl, Marana, AZ 85658",5590 w acacia blossom pl marana az 85658,
5/13/25 8:50,"13035 Echo Landing Dr, Houston, TX 77070",13035 echo landing dr houston tx 77070,
5/13/25 8:59,"1906 Oak Valley Rd, Decatur, GA 30035",1906 oak valley rd decatur ga 30035,
5/13/25 9:16,"7913 E Colette Cir 44, Tucson, AZ 85710",7913 e colette cir 44 tucson az 85710,
5/13/25 9:25,"3931 E Weather Vane Rd, Gilbert, AZ 85296",3931 e weather vane rd gilbert az 85296,
5/13/25 9:25,"751 Terryhollow St, Channelview, TX 77530",751 terryhollow st channelview tx 77530,
5/13/25 9:31,"5786 Longbow Dr, Stone Mountain, GA 30087",5786 longbow dr stone mountain ga 30087,
5/13/25 10:45,"4419 N 46th Pl, Phoenix, AZ 85018",4419 n 46th pl phoenix az 85018,
5/13/25 10:57,"4601 Graham Rd, Greensboro, NC 27410",4601 graham rd greensboro nc 27410,
5/13/25 11:11,"4267 Kirkland Blvd, Orlando, FL 32811",4267 kirkland blvd orlando fl 32811,
5/13/25 11:15,"10 Gwendolyn Cir, Durham, NC 27703",10 gwendolyn cir durham nc 27703,
5/13/25 11:21,"4650 Big Valley Ct, Stone Mountain, GA 30083",4650 big valley ct stone mountain ga 30083,
5/13/25 11:56,"2347 Fairway Cir SW, Atlanta, GA 30331",2347 fairway cir sw atlanta ga 30331,
5/13/25 13:03,"5339 Biffle Downs Rd, Stone Mountain, GA 30088",5339 biffle downs rd stone mountain ga 30088,
